# ID_SITE,ID_ENTITY,entity_name,latitude,longitude,elevation,depositional_context,measurement_method,TYPE,source,core_location,last_updated,ID_UNIT,REGION
1422,1839,Stoll core,44.967,-77.283,303,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1424,1841,Basin core,44.46666667,-70.05,125,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1425,1842,Conroy core,46.28333333,-67.88333333,140,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1426,1843,Clear core,43.75,-74.01666667,513,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1427,1844,Ely core,41.76666667,-75.83333333,384,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1428,1845,Hells Kitchen core,46.18333333,-89.7,500,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1429,1846,Little Pine core,45.28333333,-91.48333333,334,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1430,1847,Dark core,45.26666667,-91.46666667,335,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1431,1848,Ruby core,45.26666667,-91.45,330,lake sediment,Pollen slide,concentration,author,central core,15/02/2021,169,TENA_E
1448,1865,Bass Lake core,45.1975,-94.8791,361,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1450,1867,Crystal Lake core,44.3339,-93.2113,284,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1451,1868,Amber Lake core,43.6053,-94.4725,351,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1452,1869,Eagle CC core,44.8087,-93.9336,294,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1453,1870,Lake Emily core,44.314,-93.9143,344,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1454,1871,Fuller Lake core,45.4206,-94.0743,292,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1455,1872,Goose MC core,44.9855,-94.5863,334,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1456,1873,Hunt RC core,44.3314,-93.4454,327,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1457,1874,Kelly Dudley Lake core,44.3523,-93.3708,321,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1458,1875,Minnreg Lake core,44.6905,-93.3197,-999999,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1459,1876,Murphy Lake SLC core,44.7105,-93.3417,411,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1460,1877,Lake Martha WC core,45.1422,-93.7392,295,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1461,1878,Union Lake RC core,44.4611,-93.3074,306,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1462,1879,Lily Lake WC core,44.1912,-93.6401,311,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1463,1880,Fish Lake LSC core,44.2274,-93.6648,310,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1464,1881,Fish Lake Scott core,44.6492,-93.4597,288,lake sediment,Sieved,concentration,author,-999999,16/02/2021,11,TENA_E
1492,1911,Big Spirit Lake core,43.48462,-95.10617,449,lake sediment,Sieved,concentration,author,-999999,01/03/2021,152,TENA_E
1493,1912,Bass Lake FC core,43.82053,-94.07825,314,lake sediment,Sieved,concentration,author,-999999,01/03/2021,152,TENA_E
1494,1913,Fox Lake MC core,43.67528,-94.69222,381,lake sediment,Sieved,concentration,author,-999999,01/03/2021,152,TENA_E
1495,1914,Duck Pond Wellfleet core,41.932448,-70.000651,2.5,lake sediment,GRAVIMETRIC chemical assay (Winkler method),influx,author,central core,01/03/2021,256,TENA_E
1500,1919,Wickett Pond core,42.57,-72.43167,330,lake sediment,pollen slide,concentration,author,central core,01/03/2021,23,TENA_E
1501,1920,Piermont Marsh core,41,-73.9167,29,bog sediment,pollen slide,concentration,author,central core,01/03/2021,23,TENA_E
1503,1922,Sutherland Pond core,41.3914,-74.0377,380,lake sediment,pollen slide,influx,author,central core,01/03/2021,149,TENA_E
1630,2068,Little Pond Bolton core,42.42234,-71.587738,99,lake sediment,Pollen slide,concentration,IMPD,central core,12/03/2021,23,TENA_E
1632,2070,Berry East core,42.6201,-71.08733,43,lake sediment,Sieved,concentration,author,central core,12/03/2021,11,TENA_E
1648,2093,Black HF core,41.3281,-70.7923,13,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1649,2094,Blaneys Pond HF core,41.4717,-70.7652,5,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1651,2096,Cain HF core,41.8583,-70.9784,20,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1652,2097,Coldwater Lake core,46.01666,-99.06666,596,lake sediment,Sieved,concentration,author,central core,25/03/2021,11,TENA_E
1654,2099,Deep_Taunton core,41.8824,-71.0115,7,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1657,2102,Doe HF core,42.1754,-72.7024,79,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1658,2103,Duarte Pond HF core,41.42,-70.6155,15,lake sediment,Pollen slide,concentration,author,central core,25/03/2021,113,TENA_E
1659,2104,Green HF core,42.5668,-72.5111,82,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1661,2106,Sandy Hill Pond core,41.6896,-70.3648,16,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1662,2107,Sears HF core,40.8845,-72.5783,2,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1672,2117,Umpawaug core,41.3061,-73.4497,138,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1673,2118,Uncle Seth's core,41.4331,-70.6647,13,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1675,2120,Ware core,42.4825,-70.8825,4,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1676,2121,Westside core,41.8556,-73.2566,390,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1677,2122,Wildwood Lake core,40.892,-72.6733,5,lake sediment,Sieved,concentration,author,central core,25/03/2021,301,TENA_E
1681,2127,Blood HF core,42.08,-71.9615,214,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1682,2128,Harlock Pond HF core,41.403,-70.713,23,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1683,2129,Icehouse Pond HF core,41.798,-69.961,19,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1688,2134,Eagle Pond HF core,41.698,-70.137,11,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1689,2135,Jemima Pond HF core,41.829,-69.985,3,lake sediment,Sieved,concentration,author,central core,25/03/2021,302,TENA_E
1720,2167,Fresh Pond Falmouth HF core,41.5935,-70.5338,6,lake sediment,Sieved,concentration,author,central core,26/03/2021,302,TENA_E
1724,2171,Duck Pond_Naushon core,41.494745,-70.71416,3,lake sediment,-999999,concentration,author,central core,30/03/2021,113,TENA_E
1735,2182,Marys Pond HF core,41.506151,-70.713474,26,lake sediment,Sieved,concentration,author,central core,30/03/2021,303,TENA_E
1737,2184,North Round Pond core,42.8476,-72.4519,317,lake sediment,pollen slide,concentration,author,central core,30/03/2021,309,TENA_E
1739,2187,Round Pond_Truro core,41.971,-70.011,4,lake sediment,Sieved,concentration,author,central core,30/03/2021,302,TENA_E
1748,2196,Deep Pond_Falmouth core,41.564087,-70.635791,23,lake sediment,Sieved,concentration,author,central core,08/04/2021,113,TENA_E
1757,2206,Binnewater core,41.409742,-74.551738,256,lake sediment,Pollen slide,concentration,Global Charcoal Database Version 4,-999999,16/04/2021,169,TENA_E
1,1,Cygnet core,44.66,-110.61,2530,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
2,4,Slough Creek Pond core,44.91,-110.34,1884,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
3,5,Burnt Knob core,45.7,-114.98,2250,lake sediment,Sieved,influx,IMPD,central core,07/05/2021,10,TENA_W
4,6,Baker core,45.891785,-114.263047,2300,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
5,7,Hoodoo core,46.320193,-114.651545,1770,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
6,9,Pintlar core,45.84,-113.44,1921,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
8,13,Bolan core,41.0225,-122.4583,1637,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
11,19,Crater Lake CA core,41.3836,-122.5797,2288,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
12,21,Mumbo core,41.191147,-122.510445,1860,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
13,23,Trail core,44.28,-110.17,2362,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
14,25,Lost Lake core,45.822988,-123.579517,449,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
19,37,Como core,37.55,-105.5,3523,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
20,38,Crane core,36.71,-112.21,2590,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
22,41,Forest Pond 1 core,43.47,-109.93,2797,lake sediment,pollen slide,pollen concentration,Global Charcoal Database Version 4,central core,07/05/2021,78,TENA_W
23,42,Forest Pond 2 core,43.43,-109.95,2766,lake sediment,pollen slide,pollen concentration,Global Charcoal Database Version 4,central core,07/05/2021,78,TENA_W
25,44,Head core,37.69,-105.73,2294,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
28,48,Montezuma Well core,34,-112,1125,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
30,54,Park Pond 1 core,43.46,-109.95,2705,lake sediment,-777777,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,78,TENA_W
31,55,Park Pond 2 core,43.45,-109.94,2714,lake sediment,-777777,pollen concentration,Global Charcoal Database Version 4,-777777,06/03/2020,78,TENA_W
33,57,Posy Lake core,37.95,-111.7,2653,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
34,58,San Joaquin Marsh core,33.65,-117.85,2,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,137,TENA_W
41,67,Martins core,47.71,-123.54,1415,lake sediment,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,10,TENA_W
42,68,Moose core,47.88,-123.35,1508,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
93,129,Chihuahuenos Bog core,36.04,-106.5,2925,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
101,137,Patterson Lake core,41.3867,-120.2236,2743,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
102,138,Lily Lake core,41.9758,-120.2097,2042,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
103,139,Dead Horse Lake core,42.5606,-120.7781,2248,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
105,141,Coast Trail Pond core,37.98,-122.8,230,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
106,142,DeHerrera Lake core,37.74,-107.7,3343,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
109,145,Little Molas Lake core,37.74,-107.7,3370,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,134,TENA_W
126,163,Siesta Lake core,37.85,-119.66,2430,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
145,192,East Sooke Fen core,48.3519,-123.6817,155,bog sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,88,TENA_W
146,193,Pixie core,48.595187,-124.197301,70,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,88,TENA_W
147,194,Whyac core,48.6722,-124.8444,15,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,88,TENA_W
148,195,Porphyry core,48.900916,-123.835013,1100,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
149,196,Walker core,48.529101,-124.003118,950,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
204,253,Cooley Lake core,49.490867,-117.645321,1515,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
205,254,Rockslide core,49.550849,-117.52088,1539,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
262,319,Turtle core,49.32,-124.95,80,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
264,321,Enos core,49.28,-124.15,50,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
285,347,Beaver core,42.47,-100.67,900,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_W
292,361,Reservoir core,45.13,-113.46,2161,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,152,TENA_W
356,425,Hidden core,40.51,-106.61,2710,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
359,429,East Lake core,37.17,-119.02,2863,lake sediment,Sieved,influx,Global Charcoal Database Version 4,-777777,06/03/2020,10,TENA_W
458,544,Crevice Lake core,45,-110.578,1713,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
696,791,Lower Gaylor Lake core,37.90938,-119.286309,3062,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,28,TENA_W
697,792,Barrett Lake core,37.588994,-118.996235,2816,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,28,TENA_W
725,822,Three Creeks core,44.09,-121.62,1996,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
726,823,Todd Lake core,44.02,-121.68,1875,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
727,824,Tumalo Lake core,44.02,-121.54,1536,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
742,839,Campbell Lake CA core,41.532802,-123.105499,1750,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
743,840,Sanger Lake CA core,41.901658,-123.648973,1547,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
744,841,Taylor Lake CA core,41.36144,-122.968648,1979,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
745,842,USL core,42.03,-123.01,930,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
748,845,Wildcat Lake core,37.96,-122.78,67,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
749,846,Glenmire core 3,37.99,-122.77,399,bog sediment,Sieved,influx,Global Charcoal Database Version 4,central core,07/05/2021,10,TENA_W
753,850,Lake Oswego core,45.41,-122.66,30,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,16/03/2020,11,TENA_W
754,851,Porter Lake core,44.44,-123.24,73,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
755,852,Warner Lake core,44.24,-122.95,590,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,-777777,06/03/2020,11,TENA_W
759,856,Five Lakes core,48.08,-118.92,780,lake sediment,Pollen slide,influx,Global Charcoal Database Version 4,-777777,06/03/2020,10,TENA_W
840,937,Mt Constitution C38 core,48.67642,-122.838074,735,-777777,Sieved,concentration,Global Charcoal Database Version 4,-888888,07/05/2021,13,TENA_W
952,1423,Clayoquot Core,49.25,-125.5,15,lake sediment,Sieved,concentration,IMPD,-777777,07/05/2021,88,TENA_W
7,1427,Foy Core,48.16,-114.35,1006,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,13/03/2020,11,TENA_W
39,1429,Frozen Lake core,49.6,-121.46,1180,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
40,1441,Mount Barr Cirque core,49.26,-121.51,1376,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
838,1442,Mt Constitution C11 core,48.659979,-122.833612,611,small hollow,Sieved,concentration,Global Charcoal Database Version 3,central core,07/05/2021,13,TENA_W
839,1443,Mt Constitution C32 core,48.664006,-122.838676,611,small hollow,Sieved,concentration,Global Charcoal Database Version 3,central core,07/05/2021,13,TENA_W
837,1445,Panther Core,48.65,-121.0333,1100,lake sediment,Sieved,concentration,Global Charcoal Database Version 4,central core,07/05/2021,11,TENA_W
193,1465,BG04A,45.8,-122.49,154,lake sediment,Sieved,influx,Global Charcoal Database Version 3,central core,07/05/2021,10,TENA_W
1377,1784,Abalone Rocks Marsh core,33.956389,-119.976667,0,bog sediment,pollen slide,count,IMPD,-999999,15/02/2021,137,TENA_W
1381,1788,Lake Eileen core,40.902,-106.673,3135,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1382,1789,Gold Creek Lake core,40.781,-106.678,2917,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1383,1790,Gem Lake Colorado core,40.881,-106.734,3101,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1385,1792,Hinman Lake core,40.771,-106.827,2501,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1386,1793,Middle Rainbow Lake core,40.648,-106.624,3001,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1387,1794,Round Lake MZ core,40.473,-106.663,3071,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1388,1795,Seven Lake MZ core,40.896,-106.681,3276,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1389,1796,Teal Lake CO core,40.583,-106.608,2689,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1390,1797,Whale Lake MZ core,40.556,-106.675,3059,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1391,1798,Summit Lake MZ core,40.545,-106.682,3149,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1395,1802,Tiago Lake MZ core,40.579,-106.613,2700,lake sediment,sieved,count,IMPD,central core,15/02/2021,34,TENA_W
1596,2025,Little Lake core 93,44.167778,-123.582222,210,bog sediment,Sieved,influx,author,central core,04/03/2021,10,TENA_W
1596,2026,Little Lake core 91,44.167778,-123.582222,210,lake sediment,Sieved,concentration,author,marginal core,04/03/2021,11,TENA_W
1624,2062,Lone Pine composite,40.2327333,-105.73165,3016,lake sediment,Sieved,concentration,author,central core,12/03/2021,11,TENA_W
1625,2063,Odessa Lake composite,40.3303667,-105.6854,3051,lake sediment,Sieved,concentration,author,central core,12/03/2021,11,TENA_W
1626,2064,Sand Beach composite,40.2187667,-105.6018,3140,lake sediment,Sieved,concentration,author,central core,12/03/2021,11,TENA_W
1627,2065,Thunder Lake composite,40.2219,-105.6472833,3231,lake sediment,Sieved,concentration,author,central core,12/03/2021,11,TENA_W
1629,2067,Yahoo Lake core,47.683333,-124.016667,710,lake sediment,Sieved,concentration,author,central core,12/03/2021,88,TENA_W
1634,2073,Chickaree composite core,40.334125,-105.841095,2796,lake sediment,Sieved,raw count,Neotoma,central core,12/03/2021,34,TENA_W
1653,2098,Rice lake core,48,-101.53333,620,lake sediment,Sieved,concentration,author,central core,25/03/2021,11,TENA_W
1712,2157,ODP hole 893A,34.28,-120.03,-577,marine sediment,Pollen slide,concentration,Pangaea,-888888,26/03/2021,22,TENA_W
1718,2165,URCB composite_150,47.04,-115.88,1710,bog sediment,Sieved,raw count,author,central core,26/03/2021,182,TENA_W
1781,2232,Swamp Lake core,37.95,-119.816667,1554,lake sediment,-777777,concentration,Global Charcoal Database Version 4,-777777,16/04/2021,128,TENA_W
1802,2255,Kettle Lake core,48.607198,-103.623723,610,lake sediment,Sieved,influx,Global Charcoal Database Version 4,central core,29/04/2021,149,TENA_W
1803,2256,Beef Pasture core H 25-50µm,37.41,-108.15,3060,bog sediment,pollen slide,concentration,global charcoal database version 4,central core,04/05/2021,89,TENA_W
